Customer_ID,ItemPurchased
Id 544,Item 42
Id 642,Item 22
Id 221,Item 78
Id 127,Item 2
Id 948,Item 76
Id 810,Item 61
Id 854,Item 37
Id 429,Item 76
Id 68,Item 38
Id 540,Item 63
Id 690,Item 41
Id 858,Item 55
Id 49,Item 60
Id 648,Item 75
Id 509,Item 52
Id 816,Item 44
Id 202,Item 51
Id 276,Item 50
Id 725,Item 48
Id 173,Item 40
Id 48,Item 22
Id 912,Item 34
Id 308,Item 29
Id 79,Item 3
Id 768,Item 55
Id 521,Item 17
Id 864,Item 31
Id 184,Item 69
Id 162,Item 37
Id 307,Item 52
Id 549,Item 77
Id 991,Item 31
Id 781,Item 19
Id 445,Item 24
Id 183,Item 33
Id 379,Item 29
Id 685,Item 28
Id 164,Item 41
Id 138,Item 57
Id 21,Item 72
Id 974,Item 8
Id 956,Item 18
Id 418,Item 36
Id 572,Item 26
Id 155,Item 33
Id 91,Item 34
Id 58,Item 22
Id 707,Item 55
Id 247,Item 34
Id 271,Item 14
Id 228,Item 71
Id 355,Item 61
Id 229,Item 24
Id 338,Item 28
Id 931,Item 22
Id 26,Item 71
Id 115,Item 41
Id 878,Item 35
Id 532,Item 19
Id 21,Item 22
Id 2,Item 9
Id 570,Item 53
Id 650,Item 36
Id 182,Item 30
Id 730,Item 16
Id 758,Item 1
Id 229,Item 43
Id 283,Item 26
Id 343,Item 28
Id 852,Item 66
Id 458,Item 8
Id 169,Item 47
Id 679,Item 50
Id 134,Item 5
Id 807,Item 74
Id 426,Item 38
Id 94,Item 52
Id 954,Item 26
Id 724,Item 67
Id 875,Item 36
Id 392,Item 20
Id 298,Item 7
Id 304,Item 8
Id 850,Item 57
Id 225,Item 49
Id 601,Item 68
Id 722,Item 68
Id 61,Item 38
Id 841,Item 10
Id 374,Item 60
Id 535,Item 78
Id 63,Item 4
Id 202,Item 23
Id 960,Item 54
Id 204,Item 3
Id 752,Item 34
Id 345,Item 76
Id 274,Item 29
Id 586,Item 44
Id 549,Item 53
Id 605,Item 65
Id 304,Item 60
Id 724,Item 66
Id 151,Item 20
Id 155,Item 17
Id 695,Item 38
Id 425,Item 12
Id 728,Item 73
Id 812,Item 63
Id 238,Item 21
Id 71,Item 32
Id 765,Item 33
Id 858,Item 27
Id 90,Item 3
Id 860,Item 26
Id 744,Item 41
Id 330,Item 62
Id 370,Item 30
Id 472,Item 15
Id 847,Item 63
Id 841,Item 26
Id 915,Item 21
Id 901,Item 5
Id 628,Item 75
Id 547,Item 74
Id 383,Item 36
Id 271,Item 76
Id 971,Item 12
Id 509,Item 57
Id 699,Item 58
Id 311,Item 30
Id 763,Item 37
Id 39,Item 11
Id 186,Item 27
Id 323,Item 45
Id 63,Item 26
Id 5,Item 23
Id 763,Item 40
Id 795,Item 9
Id 43,Item 54
Id 161,Item 74
Id 278,Item 42
Id 695,Item 39
Id 525,Item 53
Id 802,Item 62
Id 495,Item 3
Id 221,Item 21
Id 503,Item 21
Id 296,Item 31
Id 858,Item 73
Id 106,Item 75
Id 151,Item 53
Id 140,Item 67
Id 970,Item 54
Id 131,Item 16
Id 787,Item 3
Id 169,Item 27
Id 227,Item 42
Id 343,Item 12
Id 949,Item 16
Id 196,Item 12
Id 358,Item 2
Id 753,Item 50
Id 535,Item 56
Id 220,Item 68
Id 952,Item 12
Id 867,Item 7
Id 898,Item 64
Id 380,Item 48
Id 932,Item 55
Id 782,Item 79
Id 533,Item 59
Id 820,Item 77
Id 222,Item 52
Id 600,Item 49
Id 412,Item 72
Id 632,Item 54
Id 262,Item 78
Id 59,Item 13
Id 157,Item 47
Id 526,Item 73
Id 962,Item 1
Id 348,Item 34
Id 464,Item 4
Id 171,Item 53
Id 90,Item 34
Id 222,Item 18
Id 52,Item 71
Id 456,Item 9
Id 533,Item 26
Id 605,Item 19
Id 402,Item 23
Id 405,Item 60
Id 257,Item 54
Id 459,Item 45
Id 303,Item 22
Id 159,Item 36
Id 359,Item 33
Id 402,Item 42
Id 104,Item 69
Id 407,Item 22
Id 572,Item 44
Id 981,Item 51
Id 621,Item 58
Id 907,Item 75
Id 23,Item 38
Id 175,Item 15
Id 354,Item 39
Id 306,Item 56
Id 482,Item 75
Id 467,Item 19
Id 100,Item 29
Id 329,Item 54
Id 752,Item 77
Id 874,Item 79
Id 183,Item 64
Id 101,Item 53
Id 841,Item 52
Id 974,Item 55
Id 278,Item 46
Id 281,Item 51
Id 502,Item 55
Id 177,Item 57
Id 301,Item 74
Id 293,Item 53
Id 21,Item 9
Id 829,Item 12
Id 418,Item 43
Id 635,Item 64
Id 255,Item 38
Id 182,Item 51
Id 425,Item 72
Id 802,Item 7
Id 4,Item 64
Id 823,Item 4
Id 582,Item 60
Id 322,Item 6
Id 604,Item 23
Id 675,Item 76
Id 938,Item 27
Id 529,Item 68
Id 147,Item 76
Id 319,Item 9
Id 296,Item 23
Id 42,Item 9
Id 240,Item 49
Id 377,Item 45
Id 398,Item 75
Id 434,Item 29
Id 547,Item 5
Id 519,Item 31
Id 955,Item 67
Id 34,Item 72
Id 202,Item 3
Id 421,Item 35
Id 139,Item 58
Id 171,Item 65
Id 921,Item 49
Id 14,Item 61
Id 19,Item 71
Id 87,Item 68
Id 172,Item 28
Id 251,Item 26
Id 675,Item 76
Id 954,Item 18
Id 866,Item 2
Id 113,Item 44
Id 623,Item 74
Id 494,Item 14
Id 430,Item 49
Id 230,Item 53
Id 955,Item 27
Id 341,Item 4
Id 302,Item 52
Id 291,Item 6
Id 13,Item 18
Id 835,Item 32
Id 213,Item 63
Id 723,Item 14
Id 466,Item 60
Id 573,Item 14
Id 611,Item 19
Id 128,Item 32
Id 222,Item 10
Id 314,Item 57
Id 447,Item 79
Id 494,Item 31
Id 488,Item 2
Id 682,Item 19
Id 165,Item 33
Id 171,Item 9
Id 903,Item 17
Id 429,Item 68
Id 193,Item 9
Id 987,Item 46
Id 471,Item 64
Id 949,Item 79
Id 290,Item 24
Id 250,Item 41
Id 479,Item 23
Id 61,Item 58
Id 985,Item 37
Id 976,Item 1
Id 694,Item 2
Id 975,Item 46
Id 879,Item 47
Id 586,Item 58
Id 985,Item 26
Id 468,Item 30
Id 457,Item 31
Id 838,Item 18
Id 969,Item 17
Id 710,Item 24
Id 915,Item 55
Id 487,Item 35
Id 660,Item 37
Id 92,Item 60
Id 839,Item 49
Id 50,Item 42
Id 748,Item 66
Id 118,Item 54
Id 414,Item 18
Id 620,Item 37
Id 172,Item 9
Id 398,Item 62
Id 719,Item 78
Id 704,Item 54
Id 417,Item 71
Id 204,Item 68
Id 321,Item 21
Id 399,Item 51
Id 117,Item 36
Id 260,Item 57
Id 794,Item 64
Id 830,Item 1
Id 305,Item 80
Id 645,Item 73
Id 816,Item 33
Id 549,Item 26
Id 701,Item 68
Id 101,Item 62
Id 206,Item 13
Id 445,Item 28
Id 118,Item 54
Id 511,Item 14
Id 18,Item 36
Id 453,Item 47
Id 12,Item 31
Id 596,Item 50
Id 543,Item 19
Id 399,Item 77
Id 218,Item 12
Id 165,Item 13
Id 598,Item 56
Id 659,Item 11
Id 58,Item 79
Id 784,Item 56
Id 651,Item 78
Id 265,Item 10
Id 488,Item 71
Id 60,Item 72
Id 340,Item 15
Id 199,Item 78
Id 131,Item 39
Id 924,Item 24
Id 362,Item 47
Id 663,Item 16
Id 567,Item 3
Id 335,Item 50
Id 177,Item 45
Id 949,Item 65
Id 943,Item 63
Id 896,Item 47
Id 341,Item 6
Id 48,Item 7
Id 340,Item 39
Id 367,Item 5
Id 736,Item 17
Id 228,Item 53
Id 335,Item 16
Id 453,Item 5
Id 40,Item 52
Id 995,Item 10
Id 154,Item 41
Id 573,Item 54
Id 50,Item 64
Id 511,Item 8
Id 629,Item 14
Id 779,Item 67
Id 252,Item 48
Id 311,Item 27
Id 111,Item 16
Id 729,Item 29
Id 746,Item 56
Id 950,Item 75
Id 96,Item 76
Id 452,Item 42
Id 520,Item 80
Id 991,Item 53
Id 124,Item 64
Id 548,Item 5
Id 440,Item 64
Id 962,Item 50
Id 311,Item 70
Id 522,Item 58
Id 477,Item 63
Id 865,Item 61
Id 94,Item 59
Id 458,Item 77
Id 757,Item 57
Id 107,Item 39
Id 265,Item 74
Id 847,Item 21
Id 967,Item 42
Id 613,Item 24
Id 685,Item 57
Id 30,Item 60
Id 460,Item 59
Id 241,Item 21
Id 983,Item 19
Id 469,Item 59
Id 689,Item 40
Id 180,Item 32
Id 261,Item 34
Id 316,Item 17
Id 852,Item 46
Id 114,Item 16
Id 760,Item 71
Id 126,Item 41
Id 818,Item 30
Id 459,Item 57
Id 641,Item 13
Id 160,Item 14
Id 949,Item 67
Id 227,Item 19
Id 944,Item 3
Id 784,Item 18
Id 101,Item 37
Id 538,Item 46
Id 113,Item 33
Id 98,Item 39
Id 155,Item 71
Id 235,Item 78
Id 982,Item 50
Id 385,Item 49
Id 52,Item 10
Id 118,Item 43
Id 716,Item 39
Id 161,Item 10
Id 848,Item 48
Id 133,Item 5
Id 813,Item 20
Id 749,Item 20
Id 409,Item 62
Id 54,Item 45
Id 932,Item 15
Id 953,Item 23
Id 401,Item 69
Id 676,Item 55
Id 969,Item 47
Id 327,Item 65
Id 520,Item 68
Id 908,Item 80
Id 663,Item 6
Id 135,Item 57
Id 847,Item 13
Id 144,Item 78
Id 429,Item 32
Id 769,Item 32
Id 624,Item 70
Id 168,Item 47
Id 237,Item 8
Id 605,Item 24
Id 677,Item 65
Id 478,Item 2
Id 417,Item 9
Id 44,Item 76
Id 558,Item 19
Id 49,Item 61
Id 523,Item 15
Id 157,Item 58
Id 253,Item 79
Id 264,Item 28
Id 759,Item 32
Id 529,Item 44
Id 710,Item 10
Id 998,Item 56
Id 412,Item 32
Id 195,Item 80
Id 395,Item 29
Id 38,Item 66
Id 929,Item 47
Id 511,Item 77
Id 236,Item 15
Id 228,Item 10
Id 493,Item 67
Id 153,Item 53
Id 551,Item 49
Id 106,Item 67
Id 736,Item 3
Id 155,Item 71
Id 526,Item 44
Id 599,Item 77
Id 487,Item 31
Id 49,Item 68
Id 166,Item 37
Id 404,Item 52
Id 219,Item 13
Id 299,Item 38
Id 950,Item 40
Id 303,Item 64
Id 990,Item 76
Id 527,Item 35
Id 695,Item 36
Id 591,Item 69
Id 650,Item 58
Id 381,Item 57
Id 466,Item 32
Id 882,Item 52
Id 204,Item 4
Id 210,Item 53
Id 365,Item 22
Id 927,Item 40
Id 206,Item 34
Id 83,Item 47
Id 698,Item 40
Id 450,Item 41
Id 601,Item 4
Id 221,Item 38
Id 128,Item 24
Id 661,Item 39
Id 882,Item 13
Id 959,Item 66
Id 559,Item 52
Id 323,Item 57
Id 401,Item 48
Id 924,Item 38
Id 705,Item 42
Id 355,Item 45
Id 449,Item 34
Id 257,Item 56
Id 698,Item 57
Id 730,Item 48
Id 165,Item 64
Id 177,Item 55
Id 210,Item 9
Id 695,Item 17
Id 543,Item 73
Id 438,Item 70
Id 733,Item 13
Id 397,Item 12
Id 445,Item 52
Id 734,Item 63
Id 237,Item 34
Id 335,Item 34
Id 352,Item 80
Id 506,Item 39
Id 540,Item 54
Id 227,Item 11
Id 506,Item 55
Id 818,Item 14
Id 266,Item 49
Id 14,Item 71
Id 581,Item 58
Id 712,Item 66
Id 781,Item 56
Id 436,Item 37
Id 941,Item 46
Id 564,Item 73
Id 384,Item 72
Id 681,Item 29
Id 937,Item 43
Id 788,Item 76
Id 720,Item 65
Id 3,Item 7
Id 424,Item 75
Id 699,Item 71
Id 886,Item 9
Id 307,Item 79
Id 875,Item 80
Id 85,Item 38
Id 64,Item 37
Id 751,Item 54
Id 172,Item 31
Id 357,Item 80
Id 765,Item 2
Id 53,Item 48
Id 404,Item 18
Id 764,Item 52
Id 93,Item 10
Id 729,Item 26
Id 478,Item 38
Id 999,Item 43
Id 80,Item 59
Id 751,Item 63
Id 664,Item 4
Id 966,Item 9
Id 623,Item 36
Id 629,Item 47
Id 660,Item 49
Id 811,Item 64
Id 67,Item 11
Id 779,Item 26
Id 420,Item 79
Id 207,Item 54
Id 181,Item 3
Id 621,Item 27
Id 270,Item 25
Id 755,Item 55
Id 350,Item 25
Id 732,Item 23
Id 425,Item 66
Id 476,Item 3
Id 59,Item 49
Id 703,Item 72
Id 126,Item 65
Id 461,Item 38
Id 931,Item 75
Id 229,Item 54
Id 205,Item 2
Id 212,Item 73
Id 318,Item 28
Id 839,Item 69
Id 515,Item 14
Id 713,Item 61
Id 936,Item 74
Id 369,Item 50
Id 862,Item 26
Id 715,Item 77
Id 559,Item 35
Id 37,Item 68
Id 111,Item 6
Id 873,Item 52
Id 763,Item 26
Id 286,Item 58
Id 50,Item 2
Id 61,Item 2
Id 619,Item 38
Id 450,Item 30
Id 363,Item 46
Id 979,Item 78
Id 344,Item 63
Id 237,Item 56
Id 181,Item 45
Id 378,Item 47
Id 447,Item 45
Id 459,Item 49
Id 690,Item 54
Id 175,Item 32
Id 319,Item 14
Id 652,Item 19
Id 900,Item 5
Id 152,Item 11
Id 820,Item 24
Id 929,Item 33
Id 758,Item 66
Id 666,Item 4
Id 639,Item 34
Id 61,Item 39
Id 338,Item 47
Id 830,Item 26
Id 896,Item 45
Id 124,Item 11
Id 303,Item 20
Id 253,Item 54
Id 557,Item 52
Id 747,Item 66
Id 140,Item 71
Id 427,Item 43
Id 341,Item 44
Id 244,Item 77
Id 134,Item 24
Id 542,Item 66
Id 443,Item 67
Id 529,Item 15
Id 808,Item 63
Id 759,Item 34
Id 583,Item 34
Id 779,Item 18
Id 175,Item 27
Id 142,Item 14
Id 732,Item 66
Id 304,Item 20
Id 278,Item 21
Id 603,Item 44
Id 568,Item 24
Id 488,Item 71
Id 410,Item 38
Id 847,Item 11
Id 219,Item 15
Id 581,Item 20
Id 158,Item 47
Id 196,Item 41
Id 406,Item 21
Id 77,Item 35
Id 481,Item 47
Id 534,Item 54
Id 777,Item 28
Id 593,Item 53
Id 879,Item 49
Id 682,Item 36
Id 219,Item 40
Id 766,Item 50
Id 514,Item 18
Id 130,Item 32
Id 340,Item 20
Id 892,Item 4
Id 712,Item 40
Id 880,Item 36
Id 7,Item 72
Id 361,Item 19
Id 348,Item 45
Id 59,Item 26
Id 215,Item 15
Id 765,Item 7
Id 2,Item 36
Id 175,Item 14
Id 254,Item 33
Id 788,Item 32
Id 461,Item 59
Id 542,Item 73
Id 181,Item 15
Id 228,Item 5
Id 693,Item 15
Id 994,Item 76
Id 635,Item 41
Id 507,Item 1
Id 572,Item 77
Id 333,Item 38
Id 794,Item 62
Id 241,Item 64
Id 288,Item 57
Id 22,Item 53
Id 859,Item 80
Id 20,Item 78
Id 814,Item 63
Id 622,Item 19
Id 22,Item 10
Id 245,Item 52
Id 724,Item 56
Id 506,Item 49
Id 607,Item 19
Id 446,Item 70
Id 309,Item 31
Id 415,Item 72
Id 579,Item 8
Id 277,Item 21
Id 85,Item 43
Id 931,Item 18
Id 889,Item 34
Id 311,Item 31
Id 986,Item 44
Id 858,Item 80
Id 359,Item 74
Id 828,Item 79
Id 201,Item 9
Id 407,Item 61
Id 406,Item 22
Id 445,Item 53
Id 947,Item 6
Id 210,Item 70
Id 686,Item 3
Id 854,Item 75
Id 801,Item 28
Id 938,Item 67
Id 155,Item 48
Id 297,Item 34
Id 673,Item 52
Id 205,Item 42
Id 627,Item 3
Id 399,Item 9
Id 263,Item 54
Id 60,Item 53
Id 999,Item 32
Id 236,Item 76
Id 684,Item 39
Id 174,Item 50
Id 74,Item 61
Id 422,Item 24
Id 430,Item 20
Id 976,Item 75
Id 788,Item 64
Id 343,Item 31
Id 557,Item 35
Id 831,Item 12
Id 480,Item 7
Id 322,Item 2
Id 340,Item 72
Id 135,Item 21
Id 812,Item 75
Id 985,Item 1
Id 251,Item 78
Id 792,Item 65
Id 951,Item 47
Id 799,Item 66
Id 58,Item 53
Id 329,Item 46
Id 78,Item 9
Id 275,Item 26
Id 51,Item 76
Id 518,Item 76
Id 321,Item 2
Id 476,Item 80
Id 310,Item 31
Id 34,Item 27
Id 612,Item 64
Id 764,Item 15
Id 237,Item 53
Id 727,Item 70
Id 837,Item 23
Id 505,Item 76
Id 767,Item 31
Id 84,Item 56
Id 277,Item 23
Id 354,Item 16
Id 327,Item 30
Id 450,Item 80
Id 864,Item 26
Id 626,Item 6
Id 520,Item 71
Id 732,Item 18
Id 158,Item 65
Id 890,Item 2
Id 899,Item 28
Id 105,Item 19
Id 856,Item 22
Id 404,Item 7
Id 304,Item 58
Id 426,Item 66
Id 686,Item 53
Id 431,Item 71
Id 158,Item 8
Id 123,Item 52
Id 85,Item 29
Id 898,Item 31
Id 628,Item 11
Id 571,Item 33
Id 297,Item 58
Id 975,Item 12
Id 426,Item 1
Id 658,Item 19
Id 125,Item 24
Id 988,Item 9
Id 653,Item 23
Id 875,Item 71
Id 125,Item 71
Id 556,Item 14
Id 497,Item 47
Id 818,Item 79
Id 624,Item 58
Id 600,Item 40
Id 756,Item 13
Id 647,Item 50
Id 980,Item 33
Id 488,Item 5
Id 147,Item 51
Id 447,Item 35
Id 374,Item 76
Id 147,Item 58
Id 60,Item 79
Id 255,Item 3
Id 864,Item 50
Id 534,Item 28
Id 99,Item 3
Id 889,Item 75
Id 831,Item 19
Id 591,Item 31
Id 301,Item 31
Id 585,Item 62
Id 408,Item 67
Id 992,Item 20
Id 957,Item 23
Id 395,Item 31
Id 656,Item 24
Id 547,Item 34
Id 358,Item 77
Id 383,Item 31
Id 427,Item 58
Id 571,Item 25
Id 186,Item 33
Id 967,Item 46
Id 964,Item 44
Id 792,Item 37
Id 125,Item 59
Id 104,Item 56
Id 793,Item 52
Id 621,Item 37
Id 807,Item 68
Id 990,Item 6
Id 121,Item 12
Id 109,Item 44
Id 405,Item 21
Id 930,Item 54
Id 482,Item 64
Id 972,Item 56
Id 669,Item 47
Id 387,Item 45
Id 28,Item 52
Id 1000,Item 42
Id 927,Item 62
Id 971,Item 6
Id 916,Item 26
Id 328,Item 19
Id 472,Item 9
Id 458,Item 7
Id 615,Item 19
Id 622,Item 66
Id 390,Item 3
Id 327,Item 20
Id 906,Item 63
Id 271,Item 20
Id 700,Item 20
Id 133,Item 8
Id 609,Item 46
Id 497,Item 29
Id 736,Item 5
Id 567,Item 16
Id 498,Item 5
Id 124,Item 55
Id 281,Item 5
Id 657,Item 9
Id 895,Item 45
Id 785,Item 3
Id 591,Item 49
Id 243,Item 38
Id 411,Item 9
Id 66,Item 67
Id 692,Item 73
Id 7,Item 49
Id 166,Item 36
Id 331,Item 49
Id 152,Item 70
Id 744,Item 26
Id 415,Item 39
Id 619,Item 52
Id 682,Item 3
Id 731,Item 46
Id 913,Item 23
Id 851,Item 37
Id 995,Item 53
Id 112,Item 46
Id 284,Item 53
Id 213,Item 43
Id 451,Item 22
Id 385,Item 19
Id 207,Item 48
Id 740,Item 63
Id 874,Item 70
Id 859,Item 25
Id 634,Item 9
Id 955,Item 42
Id 355,Item 33
Id 874,Item 32
Id 517,Item 80
Id 389,Item 19
Id 242,Item 22
Id 824,Item 51
Id 623,Item 54
Id 936,Item 76
Id 372,Item 19
Id 976,Item 8
Id 205,Item 66
Id 348,Item 53
Id 327,Item 3
Id 913,Item 15
Id 551,Item 31
Id 600,Item 20
Id 842,Item 5
Id 242,Item 5
Id 762,Item 19
Id 850,Item 13
Id 345,Item 50
Id 856,Item 64
Id 979,Item 47
Id 846,Item 44
Id 259,Item 10
Id 356,Item 20
Id 35,Item 62
Id 816,Item 64
Id 427,Item 31
Id 882,Item 5
Id 986,Item 9
Id 886,Item 51
Id 849,Item 56
Id 714,Item 6
Id 864,Item 80
Id 581,Item 18
Id 267,Item 71
Id 609,Item 22
Id 638,Item 52
Id 521,Item 9
Id 758,Item 28
Id 496,Item 62
Id 729,Item 78
Id 622,Item 32
Id 36,Item 34
Id 378,Item 15
Id 71,Item 39
Id 755,Item 7
Id 732,Item 44
Id 953,Item 53
Id 747,Item 48
Id 719,Item 78
Id 99,Item 26
Id 413,Item 19
Id 829,Item 60
Id 584,Item 21
Id 662,Item 32
Id 555,Item 14
Id 690,Item 34
Id 994,Item 69
Id 356,Item 74
Id 451,Item 64
Id 882,Item 39
Id 692,Item 5
Id 817,Item 43
Id 126,Item 59
Id 272,Item 10
Id 554,Item 76
Id 222,Item 23
Id 335,Item 20
Id 780,Item 33
Id 684,Item 57
Id 225,Item 40
Id 334,Item 38
Id 273,Item 55
Id 360,Item 48
Id 917,Item 54
Id 355,Item 19
Id 805,Item 31
Id 677,Item 65
Id 60,Item 29
Id 69,Item 64
Id 251,Item 44
Id 944,Item 68
Id 343,Item 76
Id 648,Item 9
Id 952,Item 32
Id 447,Item 51
Id 378,Item 79
Id 525,Item 57
Id 64,Item 63
Id 178,Item 41
Id 960,Item 67
Id 463,Item 70
Id 3,Item 40
Id 332,Item 5
Id 486,Item 75
Id 822,Item 50
Id 167,Item 48
Id 742,Item 44
Id 36,Item 41
Id 416,Item 67
Id 419,Item 75
Id 447,Item 67
Id 481,Item 46
Id 889,Item 7
Id 624,Item 23
Id 211,Item 52
Id 963,Item 76
Id 77,Item 15
Id 279,Item 73
Id 659,Item 59
Id 398,Item 75
Id 698,Item 15
Id 936,Item 4
Id 330,Item 28
Id 141,Item 9
Id 167,Item 35
Id 701,Item 20
Id 920,Item 69
Id 174,Item 62
Id 184,Item 52
Id 677,Item 35
Id 81,Item 50
Id 907,Item 51
Id 435,Item 15
Id 792,Item 29
Id 790,Item 78
Id 4,Item 27
Id 401,Item 48
Id 231,Item 71
Id 279,Item 38
Id 766,Item 2
Id 812,Item 75
Id 676,Item 26
Id 895,Item 76
Id 202,Item 38
Id 450,Item 7
Id 864,Item 35
Id 977,Item 21
Id 669,Item 53
Id 919,Item 24
Id 611,Item 19
Id 308,Item 17
Id 722,Item 48
Id 638,Item 31
Id 483,Item 8
Id 19,Item 17
Id 117,Item 47
Id 270,Item 38
Id 883,Item 56
Id 302,Item 38
Id 412,Item 77
Id 106,Item 66
Id 14,Item 61
Id 582,Item 73
Id 47,Item 24
Id 113,Item 53
Id 20,Item 69
Id 209,Item 53
Id 802,Item 79
Id 653,Item 15
Id 644,Item 21
Id 799,Item 60
Id 85,Item 61
Id 340,Item 43
Id 474,Item 48
Id 978,Item 30
Id 352,Item 6
Id 135,Item 29
Id 321,Item 35
Id 319,Item 65
Id 873,Item 14
Id 653,Item 56
Id 970,Item 22
Id 761,Item 73
Id 979,Item 6
Id 214,Item 64
Id 876,Item 69
Id 235,Item 38
Id 372,Item 5
Id 891,Item 64
Id 274,Item 4
Id 611,Item 57
Id 53,Item 38
Id 614,Item 48
Id 467,Item 77
Id 905,Item 73
Id 138,Item 58
Id 637,Item 58
Id 609,Item 57
Id 691,Item 35
Id 547,Item 69
Id 405,Item 80
Id 681,Item 41
Id 271,Item 47
Id 621,Item 16
Id 855,Item 38
Id 921,Item 70
Id 90,Item 11
Id 159,Item 55
Id 120,Item 18
Id 105,Item 32
Id 213,Item 53
Id 679,Item 3
Id 391,Item 61
Id 223,Item 26
Id 717,Item 15
Id 954,Item 23
Id 634,Item 61
Id 468,Item 78
Id 89,Item 2
Id 647,Item 35
Id 19,Item 50
Id 180,Item 42
Id 457,Item 11
Id 75,Item 60
Id 396,Item 46
Id 925,Item 10
Id 843,Item 5
Id 32,Item 25
Id 518,Item 47
Id 481,Item 60
Id 747,Item 37
Id 133,Item 74
Id 576,Item 60
Id 670,Item 2
Id 279,Item 80
Id 529,Item 43
Id 818,Item 77
Id 956,Item 22
Id 184,Item 79
Id 500,Item 50
Id 432,Item 67
Id 470,Item 2
Id 430,Item 60
Id 248,Item 57
Id 866,Item 55
Id 543,Item 44
Id 820,Item 56
Id 904,Item 1
Id 386,Item 15
Id 545,Item 16
Id 246,Item 62
Id 418,Item 35
Id 272,Item 23
Id 526,Item 29
Id 621,Item 77
Id 991,Item 43
Id 404,Item 19
Id 106,Item 45
Id 660,Item 50
Id 553,Item 58
Id 347,Item 55
Id 15,Item 75
Id 175,Item 53
Id 142,Item 33
Id 108,Item 52
Id 1,Item 34
Id 373,Item 6
Id 126,Item 18
Id 824,Item 61
Id 659,Item 29
Id 434,Item 32
Id 736,Item 40
Id 317,Item 30
Id 645,Item 71
Id 203,Item 70
Id 554,Item 74
Id 572,Item 58
Id 258,Item 72
Id 490,Item 7
Id 551,Item 8
Id 62,Item 79
Id 621,Item 13
Id 913,Item 50
Id 936,Item 14
Id 810,Item 18
Id 830,Item 14
Id 150,Item 64
Id 792,Item 71
Id 405,Item 19
Id 54,Item 44
Id 843,Item 23
Id 857,Item 20
Id 64,Item 3
Id 314,Item 46
Id 583,Item 54
Id 335,Item 62
Id 398,Item 55
Id 433,Item 41
Id 152,Item 3
Id 960,Item 42
Id 691,Item 54
Id 406,Item 9
Id 166,Item 57
Id 403,Item 27
Id 236,Item 58
Id 524,Item 75
Id 165,Item 64
Id 582,Item 76
Id 574,Item 74
Id 959,Item 59
Id 570,Item 4
Id 714,Item 33
Id 250,Item 51
Id 877,Item 56
Id 693,Item 15
Id 346,Item 1
Id 298,Item 21
Id 822,Item 60
Id 244,Item 66
Id 360,Item 14
Id 993,Item 33
Id 428,Item 60
Id 212,Item 67
Id 598,Item 43
Id 507,Item 34
Id 78,Item 28
Id 975,Item 36
Id 52,Item 60
Id 178,Item 52
Id 408,Item 42
Id 707,Item 40
Id 49,Item 29
Id 728,Item 43
Id 797,Item 55
Id 127,Item 23
Id 232,Item 76
Id 501,Item 73
Id 297,Item 80
Id 247,Item 64
Id 873,Item 47
Id 759,Item 76
Id 421,Item 54
Id 398,Item 28
Id 934,Item 76
Id 661,Item 14
Id 219,Item 41
Id 455,Item 61
Id 429,Item 45
Id 235,Item 8
Id 516,Item 47
Id 288,Item 55
Id 891,Item 17
Id 576,Item 76
Id 94,Item 58
Id 932,Item 24
Id 120,Item 29
Id 689,Item 9
Id 509,Item 12
Id 61,Item 55
Id 447,Item 76
Id 14,Item 24
Id 934,Item 40
Id 852,Item 49
Id 416,Item 79
Id 903,Item 58
Id 670,Item 27
Id 352,Item 58
Id 249,Item 73
Id 511,Item 42
Id 645,Item 34
Id 253,Item 66
Id 604,Item 44
Id 459,Item 9
Id 497,Item 17
Id 17,Item 4
Id 865,Item 2
Id 343,Item 51
Id 236,Item 55
Id 329,Item 46
Id 61,Item 27
Id 838,Item 20
Id 169,Item 74
Id 938,Item 19
Id 453,Item 37
Id 685,Item 50
Id 337,Item 36
Id 804,Item 74
Id 94,Item 27
Id 549,Item 74
Id 551,Item 66
Id 663,Item 39
Id 783,Item 67
Id 642,Item 31
Id 851,Item 80
Id 561,Item 36
Id 761,Item 62
Id 843,Item 9
Id 171,Item 76
Id 127,Item 75
Id 134,Item 12
Id 78,Item 42
Id 313,Item 58
Id 614,Item 27
Id 940,Item 50
Id 18,Item 72
Id 309,Item 58
Id 662,Item 37
Id 837,Item 74
Id 212,Item 14
Id 50,Item 4
Id 162,Item 48
Id 139,Item 67
Id 275,Item 15
Id 715,Item 79
Id 35,Item 67
Id 767,Item 57
Id 562,Item 1
Id 934,Item 50
Id 283,Item 23
Id 774,Item 7
Id 799,Item 23
Id 182,Item 3
Id 374,Item 59
Id 214,Item 67
Id 390,Item 14
Id 483,Item 79
Id 14,Item 27
Id 309,Item 79
Id 559,Item 74
Id 862,Item 62
Id 402,Item 79
Id 40,Item 49
Id 736,Item 24
Id 344,Item 27
Id 253,Item 21
Id 826,Item 42
Id 335,Item 55
Id 909,Item 77
Id 597,Item 36
Id 356,Item 16
Id 991,Item 50
Id 957,Item 54
Id 140,Item 71
Id 819,Item 77
Id 108,Item 75
Id 614,Item 40
Id 872,Item 5
Id 926,Item 54
Id 772,Item 34
Id 743,Item 73
Id 765,Item 36
Id 526,Item 4
Id 865,Item 8
Id 743,Item 77
