status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
527750833927938_818565581513127,"Parents of Seniors and Seniors:

Your Graduation Items are ready for pick-up in the Main office -- see Mrs. Hope.  If you have a balance due, you can pay Mrs. Hope with a money order only, or you can contact Jostens directly and pay with credit or debit card.  Jostens contact number is 785-823-3984.  They will contact Mrs. Hope and let her know that you are paid in full and then you can get your graduation items.",,status,,2015-04-16 11:35:59,1,0,0
527750833927938_818545648181787,"TRIBE PRIDE ONLINE STORE OPENING—MHS APPAREL!

10-Day Ordering Blitz – the Web site will be open until midnight, April 26, 2015. Debit/credit cards are accepted. Something for everyone: t-shirts, jackets, shorts, and much more! Log onto http://coachsassistant.gtmsportswear.com/tribepride to begin shopping.

The Tribe Pride store is managed by the Applied Business Development class and MHS Business Professionals of America (BPA) members. Profits benefit BPA. 

Items will be delivered to Manhattan High, and they will be available for pick up during lunch at MHSW on May 11 and 12, PLUS from 2:45 – 5:00 on May 12 in Room C-111. Items may be picked up during 2nd hour (8:35-9:20 am) by students, faculty, or parents on those dates, as well, in Room C-111.  

Our Applied Business Development class is capable of facilitating all mass orders, including athletics, clubs, and other miscellaneous orders. Questions? Contact the Applied Business Development class (Paige McCarthy) at mhstribepride@gmail.com.",Store front,link,http://coachsassistant.gtmsportswear.com/tribepride,2015-04-16 10:31:19,12,0,7
527750833927938_818497418186610,"Prom tickets will be on sale during both lunches every day next week.  This will be the only way to purchase prom tickets, as none will be sold the day of the dance or at any other time or place.  

Cost is $15 for Juniors, $20 for sophomore or outside of school guests, and free for Seniors.  Seniors will still need to stop by the table and pick up their free ticket.  No one will be allowed into the mall during Prom without a previously purchased and picked up ticket.",,status,,2015-04-16 07:33:04,2,0,0
527750833927938_817177284985290,"Last Saturday, MHS West hosted the KSHSAA Regional Solo & Ensemble Festival.  16 schools attended to compete with Band, String and Choir entries.  Manhattan High School entered 83 solo & small ensemble events.  Judges rate each event using a state rubric which gives a final rating of 1-5 (1=Superior and 5=Poor).

Out of our 83 events – MHS scored 50 Division 1 (Superior) ratings, 32 Division 2 (Excellent) ratings, and 1 Division 3 (Average) rating.  It was an outstanding day for the MHS Music Department!!!

Just to put it into perspective (NOT COMPARISON) – the next largest school that attended was Junction City High School.  They entered 66 total entries and scored 20 Division 1, 33 Division 2, 10 Division 3, and 3 Division 4 ratings.

Congratulations to all students who participated!!!",,status,,2015-04-13 14:18:23,28,0,6
527750833927938_815923435110675,"Congratulations to Samantha Lowe!! She is the winner of the Student Planner Cover Contest.  And a big  thank you to the following students for participating:

Christian Davis -12th
Anthony Dodson –9th
Chris Harris – 9th 
Brent Morrill -10th
Allyssa Pariona -12th
Gage Pratt -9th
Moriah Presley -10th
Sarah Stewart – 11th
Andjrou Sykes -10th
Brooke Vogt -9th
Reece Wewer – 9th",,status,,2015-04-10 15:05:42,3,0,0
527750833927938_815808935122125,"The results of the Prom Royalty voting are in and your top 5 candidates for each category are.......

King-

Trevor Bashaw
Xavier Hayden
Levi Jones
Pierson McAtee
Luke Stegeman

Queen-

Rachel Beach
Molly Fiser
Kylie James
Matalyn Mahan
Savannah Thaemert

Princess-

Tarrah Bammes
Brooke Henry
Claire Huber
Sarah Middendorf
Raegan Terrill

Prince-

Gabe Awbrey
AJ Pablo
Spencer Parish
Brandon Religa
Darien Stokes

The winners will be crowned at Prom, see you there!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/815808628455489/?type=3,2015-04-10 08:59:56,12,0,0
527750833927938_815421818494170,"The MHS Variety Show scheduled for May 2nd has been cancelled.  
There will be no auditions held next week.  Again, the Variety Show has been cancelled.  There will be no auditions held next week.

Thank you",,status,,2015-04-09 09:01:46,0,0,0
527750833927938_815012378535114,"Our Science Olympiad team placed 2nd last weekend at the State Tournament in Wichita. The team received 7 gold medals, 5 silver medals and 2 bronze medals out of 23 events. #RollTribe 

Coaches are Pat Lamb, Dick Nelson & Craig Ackerman",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/815011115201907/?type=3,2015-04-08 07:56:36,21,2,3
527750833927938_814669855236033,"Fling into Spring with Spring Fling!  Friday, April 10th is the annual Spring Fling Celebration.  This event will be held from 6-9pm at the west campus and is free for all MHS students. 

Activities include: LASER TAG, free food, a DJ and dancing, carnival, prizes and the independent student film festival. 

See you there!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/814669658569386/?type=3,2015-04-07 10:01:01,2,0,0
527750833927938_814628411906844,"On April 21, we will be providing the chance for 37 students to attend K-State for, “College for a day!”.  This is a wonderful opportunity for students to gain some insight on college preparation.  K-State Student Panelists and College personnel will provide MHS students the opportunity to ask questions.  K-State Student Ambassadors will provide a short tour of K-State. Manhattan High Students will be treated to lunch at the union to include Call Hall Ice cream. This is a school sponsored activity during school hours for eligible students.  All missed work will  have to be made up.  

Flyers may be picked up at your grade principal’s office.  Please return parent permission slips before the 17th of April at the Sophomore/Athletic Office.",,status,,2015-04-07 07:37:35,3,0,2
527750833927938_814252911944394,"Congratulations to our contestants and winners from Thursday night's Mr. MHS pageant.  They put on an amazing show of their creativity and talents!

Mr. MHS - Trevor Bashaw
Runner up - Xavier Hayden
Mr. Congeniality - Michael Everett
Fan Favorite - Levi Jones

Nick Clark, Joseph Sell, Ben Gorman, Jack Cunningham.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/814252461944439/?type=3,2015-04-06 08:54:52,15,0,0
527750833927938_814250085278010,"Congratulations to the members of the orchestra who participated in the World Strides Festival of Gold.  Last week they spent 5 days in Chicago, working with nationally acclaimed conductors, collaborating with students from around the nation (and Canada/Puerto Rico), and performing in the world renown Chicago Symphony Hall.  The competition was comprised of ensembles who had previously won regional competitions within the last two years.  As the highest scoring orchestra, the MHS Chamber Orchestra was selected to perform an Encore concert in the Symphony Hall.  Congratulations to these students for their work throughout the year, and their award winning performances!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/814249508611401/?type=3,2015-04-06 08:45:49,36,0,8
527750833927938_814229345280084,"There will be an informational volleyball meeting for any player and their parents interested in participating in the summer volleyball workouts/camps on Monday, April 13th at 6:00pm in the MHSW Little Theater.  

If you cannot attend, the information will be available in the MHSW Athletic office and in the main office at East Campus.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/814229088613443/?type=3,2015-04-06 07:37:29,0,0,0
527750833927938_812738045429214,"Please join us in congratulating the students who competed at the Kansas Student Technology Leaders (KSTL) event yesterday at KSU.  All seven of our MHS students placed in all of their events, competing against 184 students from across Kansas!  

Below are the placings:

Graphic Design Event
1st place team:  Stephanie Fu, Youna Song, Younjin Song
3rd place team: Owen Li, Tony Liu, Nolan Blankenau, Eric Higgins

Video – Public Service Announcement Event
1st place team:  Owen Li, Tony Liu, Youna Song, Younjin Song  

Web Design Event
3rd place:  Nolan Blankenau
6th place: Stephanie Fu

Awesome job!! #RollTribe",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/812737698762582/?type=3,2015-04-02 14:12:26,24,5,5
527750833927938_812360682133617,Mr. Neff's class testing the physics of the airplanes they made.,Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/812360395466979/?type=3,2015-04-01 13:34:20,12,0,1
527750833927938_811923095510709,Welcoming the 1st Sustainment Brigade to Manhattan High School!,1st Infantry Division Sustainment Brigade,photo,https://www.facebook.com/1IDSustBde/photos/a.145692692419.115578.140240667419/10153093415127420/?type=3,2015-03-31 11:40:19,14,0,0
527750833927938_811878712181814,"Please go to the link below and vote for “Special Kids, Special Needs.”  This is an essay, written by one of our seniors about our class.  The essay contest is put on by Shelter Insurance.    The winner will receive $5,000.  They pick the winning essays from the most vote getters.   Please post this on facebook and other social media and email to your friends.  You have the month of April to vote.  Thank you for your support.

https://www.facebook.com/ShelterInsurance/app_461036367360347?ref=page_internal",Shelter Insurance,link,https://www.facebook.com/ShelterInsurance/?sk=app_461036367360347&app_data,2015-03-31 10:52:58,4,0,0
527750833927938_811837372185948,"We are pleased to announce that Rick Brown, a Freshman from Manhattan High School has won the design contest for the Kansas History Day Foundation's T-shirts and trading buttons. Below is the winning design, congrats Rick!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/811837108852641/?type=3,2015-03-31 08:38:46,14,0,3
527750833927938_811423802227305,"The 30th Annual Mr. MHS Pageant is this Thursday, April 2nd. The theme is “Safari Allure.” Please take the opportunity to watch some of your current or past students vie for the illustrious title of MR. MHS 2015. Contestants will participate in the following competitions: evening wear, talent, interview, and swimwear. 

This years’ participants are: Trevor Bashaw, Nick Clark (trying to defend his 2014 crown), Jack Cunningham (Magic Jack—you may have seen him around town), Michael Everett, Ben Gorman, Xavier Hayden, Levi Jones, and Joseph Sell. Many outgoing and outstanding contestants are participating this year.

Tickets go on sale TODAY. General Admission tickets are $5. Reserved tickets are $7. You may buy them:
• during MHS lunch hours Monday – Thursday in the West Campus cafeteria (11:30 – 12:50)
• before school Wednesday and Thursday at West Campus, Room C-111 (7:20 – 7:40)
• at the East Campus counseling office Wednesday and Thursday (7:30 am – 3:00 pm)
• at the performance Thursday night
• reply to this e-mail and I can set aside tickets for you and you can pay by Thursday evening

We hope to see you Thursday at 7:00 in MHSW, Rezac Auditorium, for a night of fun!

Mr. MHS is sponsored by Student Council, Business Professionals of America, and AFS Foreign Exchange Program",,status,,2015-03-30 07:41:10,3,0,1
527750833927938_810104635692555,"We invite you to come out and help support the MHS Track and Field Teams Tuesday, March 31st, at Chipotle from 5-9pm.  Bring the attached flyer, show it on your phone, or just tell the cashier that you are here to support the Track and Field Team.  So come on out and enjoy an evening of not having to cook dinner and help support about 150 student athletes! #RollTribe",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/810103212359364/?type=3,2015-03-27 09:53:09,6,0,5
527750833927938_809780199058332,"Come see the Second Annual MHS Fashion show Saturday, March 28th at 7 PM in Rezac Auditorium! Tickets are ONLY $5.00 and will be available at the door.

Door prizes will given by many sponsors including;
Bath and Body Works, Olive Garden, Steve’s Floral, J. Salon, and Wal-Mart.  

Fashions will be generously provided by Dillard’s, Weisner’s, Francesca’s, and Wal-Mart.

Displays will be kindly arranged by Steve’s Floral, Borck Brothers and Celebrations of the Heart.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/809777529058599/?type=3,2015-03-26 12:24:10,7,0,4
527750833927938_809426605760358,"Today the Video Fundamentals students went on a field trip to Dole Hall at Kansas State University.  The students toured Channel 8 news television program.  They observed the KSU broadcasting students run-through a broadcast, watched a  live television show and attended the follow-up meeting.  They experienced all aspects of a live television broadcast.",Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/809426499093702/?type=3,2015-03-25 15:18:41,17,0,2
527750833927938_803557116347307,Wishing our Girls Basketball team good luck and safe travels as they venture towards Wichita where they will compete for the 6A State Championship. #RollTribe!!!,,status,,2015-03-12 14:40:56,40,0,0
527750833927938_802688723100813,"There will be a STUDENT spirit bus for state girls basketball game on Friday, March 13th , the cost to ride the bus is $5.  The cost for the game is $6.00. A consent form and emergency medical release form will need to be completed and turned in to the main office by noon on Thursday, March 12th.  The STUDENT Spirit Bus will leave the south teachers parking lot on March 13th at 11:30 a.m.",,status,,2015-03-10 10:02:18,7,0,2
527750833927938_801091439927208,"Our MHS Girls Basketball Team defeated Wichita South East last night and will play their next game here Saturday night at 7PM. Come cheer on your Manhattan Indians, #RollTribe!!!",,status,,2015-03-06 12:31:55,31,0,2
527750833927938_800757869960565,MHS '15-'16 Cheerleading Tryout Information,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/800757483293937/?type=3,2015-03-05 14:48:46,2,0,0
527750833927938_800742556628763,"Don't forget to come cheer on your MHS Girls Basketball team tonight at 7PM, ROLL TRIBE!

Because this is a KSHSAA sponsored event, there will be no passes allowed at the Sub-state Basketball games this week.

Admission:
Adults $6.00
Students (K-12) $5.00",,status,,2015-03-05 13:49:02,2,0,0
527750833927938_800272420009110,"Sub-State will be played at Manhattan High School beginning tonight at 7PM with the Boys and the Girls will play Thursday at 7PM. If they win, Boys will play Friday at 7PM and the Girls will play Saturday at 7PM. ROLL TRIBE!!!

Because this is a KSHSAA sponsored event, there will be no passes allowed at the Sub-state Basketball games this week.

Admission:  
Adults                 $6.00
Students (K-12)  $5.00",,status,,2015-03-04 10:40:01,16,2,3
527750833927938_799279033441782,"The Manhattan High wrestling team finished the season Saturday at the state wrestling tournament held at Hartman arena in Wichita. The team finished sixth in the Class 6A race! Placing at the tournament going 33 and 9 on the year was sophomore Eldon Picou placing 6th at Heavy Weight. Placing 4th a senior with a 20-7 record Darrion Taylor. Three wrestlers made the finals at their respective weight classes placing 2nd was freshman Jalin Harper finishing the season with a 37-4 record, also taking 2nd was sophomore Gary Joint capping off his season with 35-4 record. Manhattan sophomore Mason Wallace finished his sophomore season off with a 44-2 record capturing the 132 pound 6A state title! The Indians had 7 other qualifiers for the tournament and those were senior Kendrick Rivera, Junior Blake Wewer, sophomores Zephry Killham and Devin Norris, freshman Hunter Christensen and Clavin Smith. The team would like to thank everyone that made this season possible from Administration, Faculty, Parents, Boosters, and the student body and everyone else it took to make the season a success.

Thanks 
MHS Wrestling",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/799278803441805/?type=3,2015-03-02 10:20:38,46,0,4
527750833927938_799266090109743,"Don't worry about cooking tonight! Stop at Chipotle and support your MHS Boys and Girls Basketball teams, they will receive 50% of Chipotle's proceeds from 5-9PM tonight.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/799265960109756/?type=3,2015-03-02 09:34:59,11,0,11
527750833927938_797763940259958,"Tribe Pride, your MHS apparel and merchandise store, will be open Friday for basketball senior night. Operating hours will be 5:00 to 8:00 pm, after the boys’ varsity game begins. Stop by to shop after visiting the Booster Club Chili Feed! For information, contact mhstribepride@gmail.com (Note the new e-mail.)",,status,,2015-02-26 13:25:40,7,1,0
527750833927938_796932493676436,"MANHATTAN HIGH SCHOOL

SPRING SPORTS 1ST DAY PRACTICE TIME AND PLACE:
                               MARCH 2, 2015

BASEBALL – DON HESS
 March 2nd
10th -12th grade: 7:30-9:30pm @ Manhattan High North Gym
9th grade: 3:30-5:30pm @ Manhattan High East Campus Gym
 
BOYS GOLF – BRAD FICKE
 March 2nd
9th-12th 3:15pm @ Manhattan High room A102 

BOYS TENNIS – JOYCE ALLEN
 March 2nd
9th-12th @ 3:15pm meeting @ Manhattan High South Hallway  

GIRLS SWIM – JERRY CARPENTER
 March 2nd
9th-12th @ 3:30pm – 6:00pm @ KSU Natatorium 
 
GIRLS SOCCER – MICHAEL SANCHEZ
  March 2nd 
9TH-12th @ 7:00-9:00pm @ Manhattan High South Gym

SOFTBALL – MONTY ENRIGHT
   March 2nd
9th-12th @ 5:30-7:00pm @ Manhattan High South Gym

TRACK – JESSE WOODARD
   March 2nd
9th – 12th: Meeting @ 3:15pm Manhattan High South Gym",,status,,2015-02-24 08:55:55,3,0,1
527750833927938_796536633716022,"BPA did an amazing job Thursday and Friday, we now have 3 State Champions! Out of the 525 Kansas students who competed, 14 of our 22 MHS students qualified to compete at the National Leadership Conference at Anaheim in May. 

Those reaching Nationals in their respective events are:

• Financial Accounting - Suzanna Gevock (5th)
• Advanced Accounting - Danielle Miller (1st!) and Dustin Wichman (3rd)
• Payroll Accounting - Mark Buckwalter (2nd ), Geri Speaks ( 3rd), Casey Zoeller (10th)
• Presentation Management Team - Maya Minocha, Amanda Mack, Corbin Sedlacek, & Mark Buckwalter (2nd)
• Entrepreneurship - Sakif Hossain (1st!)
• Interview Skills - Emma Devane (2nd) and Corbin Sedlacek (5th)
• Advanced Interview Skills - Adam Hupp (3rd)
• PC Servicing and Troubleshooting - John Benfer (5th)
• Basic Office Systems & Procedures - Kelsey McCarthy (6th)
• Financial Analyst Team - Emma Devane, Geri Speaks, Danielle Miller, Eric Deters (1st!)
• Keyboarding Production - Eric Deters (5th) and Kelsey McCarthy (6th)

Congratulations BPA!!!",,status,,2015-02-23 09:16:34,31,1,6
527750833927938_792895367413482,Beautiful snow fall from the best view in the building!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/792895244080161/?type=3,2015-02-17 14:21:47,26,0,0
527750833927938_792640534105632,"Dear Parents and Guardians,

The dental screenings planned for today, Tuesday Feb. 18, have been cancelled due to schedule conflicts with hygienists. We will be searching for another date to conduct these free screenings.

Robin Smith, MHSW Nurse",,status,,2015-02-17 09:26:20,1,0,0
527750833927938_10153599118847067,Here's the team that competed at State Saturday.,,photo,https://www.facebook.com/photo.php?fbid=10153599118847067&set=o.527750833927938&type=3,2015-02-16 22:53:42,11,0,0
527750833927938_792255027477516,"Congratulations to our Scholars Bowl team who brought home the 3rd place trophy this past Saturday at the 6A State Tournament. Way to go!

Here are a few photos from this years scholars bowl team. Congratulations to all of you, you've had a great season!",Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/792254810810871/?type=3,2015-02-16 16:43:14,24,0,2
527750833927938_789629791073373,"Dear MHS Parents,

Manhattan High School will be hosting community partners that are providing free dental screenings for all students. These screenings are very brief visual inspections and loss of instructional time will be very minimal. Recommendations for follow-up only will be sent home with students in writing. Students will be called via the intercom in alphabetical order by last name.

The date for screenings is as follows:
•Tuesday Feb. 17 - West Campus

If you have any questions please contact school nurse Robin Smith at robins@usd383.org .

Robin Smith, School Nurse",,status,,2015-02-12 09:23:01,2,0,1
527750833927938_788382071198145,"Dear MHS Parents/Guardians -

I would like to extend an invitation to each of you to attend the high school Parent/Teacher conferences this Wednesday February 11 and Thursday February 12. For those of you who are unfamiliar with the process, this is an opportunity to visit briefly with each of your student's teachers. We do ask that you limit your time with each instructor to five (5) minutes. All teachers (East and West campuses) will be available in the commons area at the West Campus from 4:30 PM to 8:00 PM, and teachers will be seated in alphabetic order. Current grade progress reports will be available for parents to pick up upon arrival. Even if you have printed a schedule from home or plan on using the Infinite Campus phone app, we ask that you check in to assist us in tracking Parent-Teacher conference attendance.

Although parents have much more access to information via the parent portal, we encourage attendance and face-to-face conversations on educational and social progress of students. Research is clear that all students benefit from close home-school relationships.

We hope to see you either Wednesday or Thursday evening (or both!)

Greg Hoyt, MHS Principal",,status,,2015-02-09 11:30:04,5,0,0
527750833927938_788339497869069,"Tonight from 5-9PM, Chipotle is donating 50% of their proceeds to the MHS Performing Arts. So save the cooking for another day and come out and enjoy a good meal for a good cause!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/788337607869258/?type=3,2015-02-09 09:32:02,2,0,4
527750833927938_787226474647038,"Tonight at the Homecoming basketball game is the annual ""Pink Out"" night to support the fight against cancer. 

It is an important night so show your support to everyone who's in the fight against cancer and the ones who've lost the battle and wear pink tonight!

ROLL TRIBE!!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/787226424647043/?type=3,2015-02-06 15:35:14,10,0,1
527750833927938_10152949834537631,Homecoming Pep rally,,video,https://www.facebook.com/jrappksu/videos/10152949834537631/,2015-02-06 14:44:56,14,5,0
527750833927938_786442568058762,"Dear Parents and Guardians,

Road conditions are deteriorating quickly and as a result, some bus routes may be delayed this afternoon. USD 383 Transportation will make it their first priority to arrive safely at all locations that they can reasonably access.

We encourage patience on the drive home, especially for young drivers, and permitting plenty of follow distance.

Greg Hoyt, MHS Principal",,status,,2015-02-04 15:53:07,9,0,1
527750833927938_783608405008845,"Enrollment Meeting and Elective Expo

February 4, 2015

Manhattan High School East Campus

8th grade parents & students enrollment meeting at 6 p.m.

Come & visit the Elective Expo booths
5:30p.m – 7:30p.m. for 8th and 9th grade parents & students

Shop Tribe Pride, MHS apparel store!",,status,,2015-01-28 11:40:46,5,3,6
527750833927938_778598792176473,Congratulations to the MHS Science Olympiad team who placed 1st at Regionals in Salina yesterday!!!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/778598458843173/?type=3,2015-01-15 12:10:10,32,2,6
527750833927938_776140479088971,"The MHS Wrestling team raised $8,236 to assist Aaron Kennedy and his family in Aaron’s battle with cancer. Go Tribe!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/776138865755799/?type=3,2015-01-09 10:15:43,63,1,13
527750833927938_775888392447513,"I will be moving to Manhattan at the end of this school year and have 2 high school children, I am trying to find out if they have a ROTC program? Thank you in advance for any help.",,status,,2015-01-08 16:27:36,0,2,0
527750833927938_774286845941001,"Thursday January 8th at 6:30 PM in the North Gym, the MHS Wrestling team will compete in a dual match vs Clay Center. This evening has been named “PIN Cancer Night”. In an effort to raise money to support 1998 MHS graduate and former wrestler Aaron Kennedy who is battling cancer, the wrestling family and team have organized a raffle and donation jar to be available for this event.

Come support our wrestling team and also support a former student and his family!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/774286199274399/?type=3,2015-01-06 09:30:21,50,1,50
527750833927938_765402320162787,"**Parents**

USD 383 will be providing a free dental screening to all students in compliance with Kansas State Statute 72‐5201. 

All students will be screened unless the parent/guardian does not want the child to participate. Please call the school nurse if you want your child opted out of the screening.

Oral health is an important part of children’s overall health, and is a critical component in the child’s ability to learn and succeed in school. 

The screening will take place at the high school on January 7th and 8th. Dental hygienists will visually inspect the mouth with a tongue depressor taking only minutes per student. Screening results will be given to each student immediately following the screening.",,status,,2014-12-22 09:53:49,3,0,1
527750833927938_763542580348761,Congratulations to our Scholars Bowl team who placed 4th at the Rock Creek Varsity Meet Tuesday. Way to go!!!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/763542293682123/?type=3,2014-12-19 12:06:22,23,1,3
527750833927938_763161380386881,Our lovely snow covered view this morning from the top floor of MHS-W!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/763161243720228/?type=3,2014-12-18 11:51:44,18,1,2
527750833927938_761849773851375,"Tribe Pride, the school store run by the Applied Business Development class and Business Professionals of America club, will be open twice this week to accommodate game time and holiday shopping! Prices range from $1 to $30. 

On Thursday, December 18, Tribe Pride will be open in Mrs. McCarthy's room at West Campus, C-111. We will be open from 9:30 am through 12:30 pm for employees and parents. The store will be open over the lunch period for students—students will not be allowed to leave class to shop. 

On Friday, December 19, Tribe Pride will be open in the commons area after school from 2:45 to 8:00.

Manhattan Indians items available are:
• Wristbands
• Lanyards
• Stocking caps
• License plates
• Tee shirts--short sleeve and long sleeve
• Men's and women's polo shirts
• 3 hooded sweatshirt designs
• 2 fleece sweatpants designs

Questions? Contact Paige McCarthy, business teacher and BPA sponsor. paigem@usd383.org",,status,,2014-12-15 12:17:21,6,0,1
527750833927938_759771994059153,"Mr. Kazar's 4th Hour had a great time today at Hour of Code in the East Campus Library! Both labs are full tomorrow, but there is room on Friday, just sign up on the Outlook Calendar or email Carol Higley. #hourofcode #computerscience",Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/759771667392519/?type=3,2014-12-10 16:29:54,8,0,2
527750833927938_759659777403708,"Congratulations to our JV Scholars Bowl team who took 1st place at Salina South last night!!!

Stephanie Fu, Youna Song, Owen Li, Younjin Song and Kendra Geibrecht",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/759658444070508/?type=3,2014-12-10 11:23:52,15,0,5
527750833927938_759246407445045,"***BOWLING TRYOUTS***
3:15 pm everyday this week at Little Apple Lanes
 Be there or be square!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/759246330778386/?type=3,2014-12-09 16:07:03,2,0,1
527750833927938_759172844119068,"**SENIOR PARENTS**

Don't forget that your student's portrait for the yearbook is due Dec. 19. You can email a 300 dpi .jpg file to mhsbluem@gmail.com or drop off any size photo to the Blue M in room C107. Please be sure to submit a vertical photo; it can be color or black and white. 

Also, if you would like to purchase a ""public display of affection"" ad for your student, the ad contents and payment are also due on Dec. 19. You can submit photos and a verbal message to mhsbluem@gmail.com or bring them to the school. Your senior ad can include baby photos, snapshots with family or friends, or additional senior portraits to send a message to your child, and the funds raised help cover the cost of printing the books.",,status,,2014-12-09 12:16:17,3,0,3
527750833927938_757349920968027,"HOUR OF CODE IS HERE! 
MHSE is hosting Hour of Code in the computer labs. Contact Carol Higley to sign up your class. Kathy Rickett's Java Programming students can also come visit your classroom and present a variety of activities (computers optional).

Kids are constantly using technology today, but how many are learning to build it? Every 21st-century student should have the opportunity to learn computer science, yet fewer schools teach computer science than 10 years ago. The basics help nurture creativity and problem-solving skills, and prepare students for any future career.",The Hour of Code is here,video,https://www.youtube.com/watch?v=FC5FbmsH4fw&feature=youtu.be,2014-12-05 14:39:18,3,0,3
527750833927938_756038551099164,"Congratulations to our four players who received 1st team All Centennial League football honors!

Which include running back Chris Martin, offensive guard Anthony Renteria, offensive tackle Colton Wagner, and defensive back Kaden Frasier.

And Second team recognition for MHS went to kicker Joseph Trujillo.

Congratulations again to our boys!",,status,,2014-12-02 12:15:25,10,1,1
527750833927938_753124494723903,Just a reminder that both East & West campus will be closed for the Holiday November 26th-30th. Have a happy and safe Thanksgiving!,,status,,2014-11-25 13:31:13,5,0,0
527750833927938_750854044950948,"Scientific studies show that consuming cold treats such as frozen yogurt during the winter season is actually beneficial to your health.  Reports have shown a boost in immune system, increased energy, improved vision, and clear skin. Fortunately, this Thursday, November 20th, from 5:00 – 10:00pm Orange Leaf Frozen Yogurt (Hy Vee shopping center) will be sponsoring an Orchestra night in which 10% of the proceeds will be donated to the MHS Orchestra.

By virtue of winning a regional competition in Dallas last spring, the MHS Orchestra has been invited to participate in a National completion in Chicago this spring. We are raising funds to attend this competition.

Stop in and enjoy some frozen dessert and help MHS orchestra.  Bring a friend (or buy lots of yogurt)!

PS. The opening was sarcasm. It’s really not healthy per se, but it can make you happy, and that’s important too! 

Thanks for your support,
Nate McClendon",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/750853981617621/?type=3,2014-11-20 14:26:33,11,0,3
527750833927938_750286658341020,"Parents and Guardians of MHS West Campus students -

On Thursday November 20, 2014 our band, choirs and dance team will depart for scheduled performances at Disney World over the Thanksgiving break. There will be multiple charter buses in the front loop at MHS West Campus between 8AM and 10AM.

For safety in loading equipment and boarding the buses, the front loop at MHS West Campus will be closed to all traffic from 8AM until 10AM. We ask that there be no parking in the front loop during this time tomorrow. If you must visit MHSW during this time, we ask that you please park across the street in the ""triangle"" parking lot.

We apologize for this inconvenience and thank you for your cooperation.

Greg Hoyt, MHS Principal",,status,,2014-11-19 09:09:12,4,0,0
